species	qma	stat
SCI	SCI6B	610
SCI	SCI6B	612
SCI	SCI6B	604
SCI	SCI6B	302
SCI	SCI6B	605
SCI	SCI6B	611
SCI	SCI4A	412
SCI	SCI4A	411
SCI	SCI4A	410
SCI	SCI4A	409
SCI	SCI4A	049
SCI	SCI4A	050
SCI	SCI4A	051
SCI	SCI4A	052
SCI	SCI4A	403
SCI	SCI4A	404
SCI	SCI4A	405
SCI	SCI4A	406
SCI	SCI3	301
SCI	SCI3	408
SCI	SCI3	409
SCI	SCI3	407
SCI	SCI3	018
SCI	SCI3	020
SCI	SCI3	023
SCI	SCI3	022
SCI	SCI3	024
SCI	SCI3	026
SCI	SCI3	027
SCI	SCI3	401
SCI	SCI3	402
SCI	SCI3	403
SCI	SCI3	303
SCI	SCI3	302
SCI	SCI3	605
SCI	SCI3	019
SCI	SCI3	021
SCI	SCI6A	602
SCI	SCI6A	601
SCI	SCI6A	618
SCI	SCI6A	603
SKI	SKI2	203
SKI	SKI2	202
SKI	SKI2	204
SKI	SKI2	201
SKI	SKI2	011
SKI	SKI2	012
SKI	SKI2	015
SKI	SKI2	018
SKI	SKI2	016
SKI	SKI2	017
SKI	SKI2	013
SKI	SKI2	014
SKI	SKI2	205
SKI	SKI2	206
SKI	SKI2	019
SKI	SKI10	092
SKI	SKI10	091
SKI	SKI10	093
SKI	SKI10	094
SKI	SKI3	412
SKI	SKI3	301
SKI	SKI3	608
SKI	SKI3	602
SKI	SKI3	623
SKI	SKI3	622
SKI	SKI3	625
SKI	SKI3	502
SKI	SKI3	411
SKI	SKI3	615
SKI	SKI3	613
SKI	SKI3	601
SKI	SKI3	618
SKI	SKI3	410
SKI	SKI3	408
SKI	SKI3	614
SKI	SKI3	616
SKI	SKI3	619
SKI	SKI3	503
SKI	SKI3	409
SKI	SKI3	407
SKI	SKI3	609
SKI	SKI3	617
SKI	SKI3	620
SKI	SKI3	607
SKI	SKI3	621
SKI	SKI3	624
SKI	SKI3	018
SKI	SKI3	020
SKI	SKI3	023
SKI	SKI3	022
SKI	SKI3	024
SKI	SKI3	026
SKI	SKI3	027
SKI	SKI3	028
SKI	SKI3	031
SKI	SKI3	032
SKI	SKI3	025
SKI	SKI3	049
SKI	SKI3	050
SKI	SKI3	051
SKI	SKI3	052
SKI	SKI3	029
SKI	SKI3	030
SKI	SKI3	401
SKI	SKI3	402
SKI	SKI3	403
SKI	SKI3	404
SKI	SKI3	405
SKI	SKI3	406
SKI	SKI3	501
SKI	SKI3	603
SKI	SKI3	504
SKI	SKI3	303
SKI	SKI3	606
SKI	SKI3	610
SKI	SKI3	612
SKI	SKI3	604
SKI	SKI3	302
SKI	SKI3	605
SKI	SKI3	611
SKI	SKI3	019
SKI	SKI3	021
SKI	SKI1	102
SKI	SKI1	103
SKI	SKI1	107
SKI	SKI1	004
SKI	SKI1	008
SKI	SKI1	006
SKI	SKI1	007
SKI	SKI1	009
SKI	SKI1	010
SKI	SKI1	041
SKI	SKI1	042
SKI	SKI1	046
SKI	SKI1	044
SKI	SKI1	043
SKI	SKI1	009H
SKI	SKI1	003
SKI	SKI1	005
SKI	SKI1	106
SKI	SKI1	001
SKI	SKI1	048
SKI	SKI1	047
SKI	SKI1	002
SKI	SKI1	105
SKI	SKI1	101
SKI	SKI1	104
SKI	SKI1	045
SKI	SKI7	704
SKI	SKI7	705
SKI	SKI7	702
SKI	SKI7	703
SKI	SKI7	018
SKI	SKI7	032
SKI	SKI7	033
SKI	SKI7	034
SKI	SKI7	035
SKI	SKI7	036
SKI	SKI7	040
SKI	SKI7	037
SKI	SKI7	039
SKI	SKI7	038
SKI	SKI7	041
SKI	SKI7	016
SKI	SKI7	017
SKI	SKI7	801
SKI	SKI7	701
SKI	SKI7	706
SKJ	SKJ1	092
SKJ	SKJ1	203
SKJ	SKJ1	412
SKJ	SKJ1	301
SKJ	SKJ1	608
SKJ	SKJ1	602
SKJ	SKJ1	623
SKJ	SKJ1	622
SKJ	SKJ1	625
SKJ	SKJ1	502
SKJ	SKJ1	704
SKJ	SKJ1	102
SKJ	SKJ1	091
SKJ	SKJ1	202
SKJ	SKJ1	204
SKJ	SKJ1	411
SKJ	SKJ1	615
SKJ	SKJ1	613
SKJ	SKJ1	601
SKJ	SKJ1	618
SKJ	SKJ1	705
SKJ	SKJ1	702
SKJ	SKJ1	103
SKJ	SKJ1	107
SKJ	SKJ1	410
SKJ	SKJ1	408
SKJ	SKJ1	614
SKJ	SKJ1	616
SKJ	SKJ1	619
SKJ	SKJ1	503
SKJ	SKJ1	703
SKJ	SKJ1	409
SKJ	SKJ1	407
SKJ	SKJ1	609
SKJ	SKJ1	617
SKJ	SKJ1	620
SKJ	SKJ1	607
SKJ	SKJ1	621
SKJ	SKJ1	624
SKJ	SKJ1	093
SKJ	SKJ1	094
SKJ	SKJ1	201
SKJ	SKJ1	004
SKJ	SKJ1	008
SKJ	SKJ1	006
SKJ	SKJ1	007
SKJ	SKJ1	009
SKJ	SKJ1	010
SKJ	SKJ1	011
SKJ	SKJ1	012
SKJ	SKJ1	015
SKJ	SKJ1	018
SKJ	SKJ1	020
SKJ	SKJ1	023
SKJ	SKJ1	022
SKJ	SKJ1	024
SKJ	SKJ1	026
SKJ	SKJ1	027
SKJ	SKJ1	028
SKJ	SKJ1	031
SKJ	SKJ1	032
SKJ	SKJ1	025
SKJ	SKJ1	033
SKJ	SKJ1	034
SKJ	SKJ1	035
SKJ	SKJ1	036
SKJ	SKJ1	040
SKJ	SKJ1	037
SKJ	SKJ1	039
SKJ	SKJ1	038
SKJ	SKJ1	041
SKJ	SKJ1	042
SKJ	SKJ1	046
SKJ	SKJ1	044
SKJ	SKJ1	043
SKJ	SKJ1	049
SKJ	SKJ1	050
SKJ	SKJ1	051
SKJ	SKJ1	052
SKJ	SKJ1	009H
SKJ	SKJ1	016
SKJ	SKJ1	017
SKJ	SKJ1	029
SKJ	SKJ1	030
SKJ	SKJ1	013
SKJ	SKJ1	014
SKJ	SKJ1	003
SKJ	SKJ1	005
SKJ	SKJ1	106
SKJ	SKJ1	001
SKJ	SKJ1	048
SKJ	SKJ1	047
SKJ	SKJ1	002
SKJ	SKJ1	205
SKJ	SKJ1	401
SKJ	SKJ1	402
SKJ	SKJ1	403
SKJ	SKJ1	404
SKJ	SKJ1	801
SKJ	SKJ1	405
SKJ	SKJ1	406
SKJ	SKJ1	206
SKJ	SKJ1	701
SKJ	SKJ1	105
SKJ	SKJ1	101
SKJ	SKJ1	706
SKJ	SKJ1	501
SKJ	SKJ1	104
SKJ	SKJ1	603
SKJ	SKJ1	504
SKJ	SKJ1	303
SKJ	SKJ1	606
SKJ	SKJ1	610
SKJ	SKJ1	612
SKJ	SKJ1	604
SKJ	SKJ1	302
SKJ	SKJ1	605
SKJ	SKJ1	611
SKJ	SKJ1	045
SKJ	SKJ1	019
SKJ	SKJ1	021
SNA	SNA7	704
SNA	SNA7	705
SNA	SNA7	702
SNA	SNA7	703
SNA	SNA7	018
SNA	SNA7	032
SNA	SNA7	033
SNA	SNA7	034
SNA	SNA7	035
SNA	SNA7	036
SNA	SNA7	040
SNA	SNA7	037
SNA	SNA7	039
SNA	SNA7	038
SNA	SNA7	017
SNA	SNA7	701
SNA	SNA7	706
SNA	SNA10	092
SNA	SNA10	091
SNA	SNA10	093
SNA	SNA10	094
SNA	SNA1	107
SNA	SNA1	004
SNA	SNA1	008
SNA	SNA1	006
SNA	SNA1	007
SNA	SNA1	009
SNA	SNA1	010
SNA	SNA1	009H
SNA	SNA1	003
SNA	SNA1	005
SNA	SNA1	106
SNA	SNA1	001
SNA	SNA1	002
SNA	SNA1	105
SNA	SNA3	412
SNA	SNA3	301
SNA	SNA3	608
SNA	SNA3	602
SNA	SNA3	623
SNA	SNA3	622
SNA	SNA3	625
SNA	SNA3	502
SNA	SNA3	411
SNA	SNA3	615
SNA	SNA3	613
SNA	SNA3	601
SNA	SNA3	618
SNA	SNA3	410
SNA	SNA3	408
SNA	SNA3	614
SNA	SNA3	616
SNA	SNA3	619
SNA	SNA3	503
SNA	SNA3	409
SNA	SNA3	407
SNA	SNA3	609
SNA	SNA3	617
SNA	SNA3	620
SNA	SNA3	607
SNA	SNA3	621
SNA	SNA3	624
SNA	SNA3	018
SNA	SNA3	020
SNA	SNA3	023
SNA	SNA3	022
SNA	SNA3	024
SNA	SNA3	026
SNA	SNA3	027
SNA	SNA3	028
SNA	SNA3	031
SNA	SNA3	032
SNA	SNA3	025
SNA	SNA3	049
SNA	SNA3	050
SNA	SNA3	051
SNA	SNA3	052
SNA	SNA3	029
SNA	SNA3	030
SNA	SNA3	401
SNA	SNA3	402
SNA	SNA3	403
SNA	SNA3	404
SNA	SNA3	405
SNA	SNA3	406
SNA	SNA3	501
SNA	SNA3	603
SNA	SNA3	504
SNA	SNA3	303
SNA	SNA3	606
SNA	SNA3	610
SNA	SNA3	612
SNA	SNA3	604
SNA	SNA3	302
SNA	SNA3	605
SNA	SNA3	611
SNA	SNA3	019
SNA	SNA3	021
SNA	SNA2	203
SNA	SNA2	202
SNA	SNA2	204
SNA	SNA2	201
SNA	SNA2	011
SNA	SNA2	012
SNA	SNA2	015
SNA	SNA2	018
SNA	SNA2	016
SNA	SNA2	017
SNA	SNA2	013
SNA	SNA2	014
SNA	SNA2	205
SNA	SNA2	206
SNA	SNA2	019
SNA	SNA8	102
SNA	SNA8	103
SNA	SNA8	036
SNA	SNA8	040
SNA	SNA8	037
SNA	SNA8	039
SNA	SNA8	041
SNA	SNA8	042
SNA	SNA8	046
SNA	SNA8	044
SNA	SNA8	043
SNA	SNA8	016
SNA	SNA8	017
SNA	SNA8	048
SNA	SNA8	047
SNA	SNA8	801
SNA	SNA8	101
SNA	SNA8	104
SNA	SNA8	045
SPD	SPD4	412
SPD	SPD4	411
SPD	SPD4	410
SPD	SPD4	408
SPD	SPD4	409
SPD	SPD4	407
SPD	SPD4	049
SPD	SPD4	050
SPD	SPD4	051
SPD	SPD4	052
SPD	SPD4	401
SPD	SPD4	402
SPD	SPD4	403
SPD	SPD4	404
SPD	SPD4	405
SPD	SPD4	406
SPD	SPD10	092
SPD	SPD10	091
SPD	SPD10	093
SPD	SPD10	094
SPD	SPD7	704
SPD	SPD7	705
SPD	SPD7	702
SPD	SPD7	703
SPD	SPD7	018
SPD	SPD7	032
SPD	SPD7	033
SPD	SPD7	034
SPD	SPD7	035
SPD	SPD7	036
SPD	SPD7	040
SPD	SPD7	037
SPD	SPD7	039
SPD	SPD7	038
SPD	SPD7	017
SPD	SPD7	701
SPD	SPD7	706
SPD	SPD3	301
SPD	SPD3	018
SPD	SPD3	020
SPD	SPD3	023
SPD	SPD3	022
SPD	SPD3	024
SPD	SPD3	026
SPD	SPD3	027
SPD	SPD3	303
SPD	SPD3	302
SPD	SPD3	605
SPD	SPD3	019
SPD	SPD3	021
SPD	SPD1	203
SPD	SPD1	202
SPD	SPD1	204
SPD	SPD1	107
SPD	SPD1	201
SPD	SPD1	004
SPD	SPD1	008
SPD	SPD1	006
SPD	SPD1	007
SPD	SPD1	009
SPD	SPD1	010
SPD	SPD1	011
SPD	SPD1	012
SPD	SPD1	015
SPD	SPD1	018
SPD	SPD1	009H
SPD	SPD1	016
SPD	SPD1	017
SPD	SPD1	013
SPD	SPD1	014
SPD	SPD1	003
SPD	SPD1	005
SPD	SPD1	106
SPD	SPD1	001
SPD	SPD1	002
SPD	SPD1	205
SPD	SPD1	206
SPD	SPD1	105
SPD	SPD1	019
SPD	SPD5	608
SPD	SPD5	602
SPD	SPD5	623
SPD	SPD5	622
SPD	SPD5	625
SPD	SPD5	502
SPD	SPD5	615
SPD	SPD5	613
SPD	SPD5	601
SPD	SPD5	618
SPD	SPD5	614
SPD	SPD5	616
SPD	SPD5	619
SPD	SPD5	503
SPD	SPD5	609
SPD	SPD5	617
SPD	SPD5	620
SPD	SPD5	607
SPD	SPD5	621
SPD	SPD5	624
SPD	SPD5	026
SPD	SPD5	027
SPD	SPD5	028
SPD	SPD5	031
SPD	SPD5	032
SPD	SPD5	025
SPD	SPD5	029
SPD	SPD5	030
SPD	SPD5	501
SPD	SPD5	603
SPD	SPD5	504
SPD	SPD5	303
SPD	SPD5	606
SPD	SPD5	610
SPD	SPD5	612
SPD	SPD5	604
SPD	SPD5	302
SPD	SPD5	605
SPD	SPD5	611
SPD	SPD8	102
SPD	SPD8	103
SPD	SPD8	036
SPD	SPD8	040
SPD	SPD8	037
SPD	SPD8	039
SPD	SPD8	041
SPD	SPD8	042
SPD	SPD8	046
SPD	SPD8	044
SPD	SPD8	043
SPD	SPD8	016
SPD	SPD8	017
SPD	SPD8	048
SPD	SPD8	047
SPD	SPD8	801
SPD	SPD8	101
SPD	SPD8	104
SPD	SPD8	045
SPE	SPE4	412
SPE	SPE4	411
SPE	SPE4	410
SPE	SPE4	408
SPE	SPE4	409
SPE	SPE4	407
SPE	SPE4	049
SPE	SPE4	050
SPE	SPE4	051
SPE	SPE4	052
SPE	SPE4	401
SPE	SPE4	402
SPE	SPE4	403
SPE	SPE4	404
SPE	SPE4	405
SPE	SPE4	406
SPE	SPE5	502
SPE	SPE5	503
SPE	SPE5	026
SPE	SPE5	027
SPE	SPE5	028
SPE	SPE5	031
SPE	SPE5	032
SPE	SPE5	025
SPE	SPE5	029
SPE	SPE5	030
SPE	SPE5	501
SPE	SPE5	504
SPE	SPE8	036
SPE	SPE8	040
SPE	SPE8	037
SPE	SPE8	039
SPE	SPE8	041
SPE	SPE8	016
SPE	SPE8	017
SPE	SPE8	801
SPE	SPE10	092
SPE	SPE10	091
SPE	SPE10	093
SPE	SPE10	094
SPE	SPE6	608
SPE	SPE6	602
SPE	SPE6	623
SPE	SPE6	622
SPE	SPE6	625
SPE	SPE6	615
SPE	SPE6	613
SPE	SPE6	601
SPE	SPE6	618
SPE	SPE6	614
SPE	SPE6	616
SPE	SPE6	619
SPE	SPE6	609
SPE	SPE6	617
SPE	SPE6	620
SPE	SPE6	607
SPE	SPE6	621
SPE	SPE6	624
SPE	SPE6	603
SPE	SPE6	504
SPE	SPE6	303
SPE	SPE6	606
SPE	SPE6	610
SPE	SPE6	612
SPE	SPE6	604
SPE	SPE6	302
SPE	SPE6	605
SPE	SPE6	611
SPE	SPE7	704
SPE	SPE7	705
SPE	SPE7	702
SPE	SPE7	703
SPE	SPE7	018
SPE	SPE7	032
SPE	SPE7	033
SPE	SPE7	034
SPE	SPE7	035
SPE	SPE7	036
SPE	SPE7	040
SPE	SPE7	037
SPE	SPE7	039
SPE	SPE7	038
SPE	SPE7	017
SPE	SPE7	701
SPE	SPE7	706
SPE	SPE3	301
SPE	SPE3	018
SPE	SPE3	020
SPE	SPE3	023
SPE	SPE3	022
SPE	SPE3	024
SPE	SPE3	026
SPE	SPE3	027
SPE	SPE3	303
SPE	SPE3	302
SPE	SPE3	605
SPE	SPE3	019
SPE	SPE3	021
SPE	SPE9	102
SPE	SPE9	103
SPE	SPE9	041
SPE	SPE9	042
SPE	SPE9	046
SPE	SPE9	044
SPE	SPE9	043
SPE	SPE9	048
SPE	SPE9	047
SPE	SPE9	101
SPE	SPE9	104
SPE	SPE9	045
SPE	SPE1	107
SPE	SPE1	004
SPE	SPE1	008
SPE	SPE1	006
SPE	SPE1	007
SPE	SPE1	009
SPE	SPE1	010
SPE	SPE1	009H
SPE	SPE1	003
SPE	SPE1	005
SPE	SPE1	106
SPE	SPE1	001
SPE	SPE1	002
SPE	SPE1	105
SPE	SPE2	203
SPE	SPE2	202
SPE	SPE2	204
SPE	SPE2	201
SPE	SPE2	011
SPE	SPE2	012
SPE	SPE2	015
SPE	SPE2	018
SPE	SPE2	016
SPE	SPE2	017
SPE	SPE2	013
SPE	SPE2	014
SPE	SPE2	205
SPE	SPE2	206
SPE	SPE2	019
SPO	SPO7	704
SPO	SPO7	705
SPO	SPO7	702
SPO	SPO7	703
SPO	SPO7	018
SPO	SPO7	032
SPO	SPO7	033
SPO	SPO7	034
SPO	SPO7	035
SPO	SPO7	036
SPO	SPO7	040
SPO	SPO7	037
SPO	SPO7	039
SPO	SPO7	038
SPO	SPO7	017
SPO	SPO7	701
SPO	SPO7	706
SPO	SPO10	092
SPO	SPO10	091
SPO	SPO10	093
SPO	SPO10	094
SPO	SPO8	036
SPO	SPO8	040
SPO	SPO8	037
SPO	SPO8	039
SPO	SPO8	041
SPO	SPO8	016
SPO	SPO8	017
SPO	SPO8	801
SPO	SPO3	412
SPO	SPO3	301
SPO	SPO3	608
SPO	SPO3	602
SPO	SPO3	623
SPO	SPO3	622
SPO	SPO3	625
SPO	SPO3	502
SPO	SPO3	411
SPO	SPO3	615
SPO	SPO3	613
SPO	SPO3	601
SPO	SPO3	618
SPO	SPO3	410
SPO	SPO3	408
SPO	SPO3	614
SPO	SPO3	616
SPO	SPO3	619
SPO	SPO3	503
SPO	SPO3	409
SPO	SPO3	407
SPO	SPO3	609
SPO	SPO3	617
SPO	SPO3	620
SPO	SPO3	607
SPO	SPO3	621
SPO	SPO3	624
SPO	SPO3	018
SPO	SPO3	020
SPO	SPO3	023
SPO	SPO3	022
SPO	SPO3	024
SPO	SPO3	026
SPO	SPO3	027
SPO	SPO3	028
SPO	SPO3	031
SPO	SPO3	032
SPO	SPO3	025
SPO	SPO3	049
SPO	SPO3	050
SPO	SPO3	051
SPO	SPO3	052
SPO	SPO3	029
SPO	SPO3	030
SPO	SPO3	401
SPO	SPO3	402
SPO	SPO3	403
SPO	SPO3	404
SPO	SPO3	405
SPO	SPO3	406
SPO	SPO3	501
SPO	SPO3	603
SPO	SPO3	504
SPO	SPO3	303
SPO	SPO3	606
SPO	SPO3	610
SPO	SPO3	612
SPO	SPO3	604
SPO	SPO3	302
SPO	SPO3	605
SPO	SPO3	611
SPO	SPO3	019
SPO	SPO3	021
SPO	SPO2	203
SPO	SPO2	202
SPO	SPO2	204
SPO	SPO2	201
SPO	SPO2	011
SPO	SPO2	012
SPO	SPO2	015
SPO	SPO2	018
SPO	SPO2	016
SPO	SPO2	017
SPO	SPO2	013
SPO	SPO2	014
SPO	SPO2	205
SPO	SPO2	206
SPO	SPO2	019
SPO	SPO1	102
SPO	SPO1	103
SPO	SPO1	107
SPO	SPO1	004
SPO	SPO1	008
SPO	SPO1	006
SPO	SPO1	007
SPO	SPO1	009
SPO	SPO1	010
SPO	SPO1	041
SPO	SPO1	042
SPO	SPO1	046
SPO	SPO1	044
SPO	SPO1	043
SPO	SPO1	009H
SPO	SPO1	003
SPO	SPO1	005
SPO	SPO1	106
SPO	SPO1	001
SPO	SPO1	048
SPO	SPO1	047
SPO	SPO1	002
SPO	SPO1	105
SPO	SPO1	101
SPO	SPO1	104
SPO	SPO1	045
SPR	SPR4	412
SPR	SPR4	411
SPR	SPR4	410
SPR	SPR4	408
SPR	SPR4	409
SPR	SPR4	407
SPR	SPR4	049
SPR	SPR4	050
SPR	SPR4	051
SPR	SPR4	052
SPR	SPR4	401
SPR	SPR4	402
SPR	SPR4	403
SPR	SPR4	404
SPR	SPR4	405
SPR	SPR4	406
SPR	SPR7	704
SPR	SPR7	705
SPR	SPR7	702
SPR	SPR7	703
SPR	SPR7	018
SPR	SPR7	032
SPR	SPR7	033
SPR	SPR7	034
SPR	SPR7	035
SPR	SPR7	036
SPR	SPR7	040
SPR	SPR7	037
SPR	SPR7	039
SPR	SPR7	038
SPR	SPR7	017
SPR	SPR7	701
SPR	SPR7	706
SPR	SPR10	092
SPR	SPR10	091
SPR	SPR10	093
SPR	SPR10	094
SPR	SPR1	203
SPR	SPR1	102
SPR	SPR1	202
SPR	SPR1	204
SPR	SPR1	103
SPR	SPR1	107
SPR	SPR1	201
SPR	SPR1	004
SPR	SPR1	008
SPR	SPR1	006
SPR	SPR1	007
SPR	SPR1	009
SPR	SPR1	010
SPR	SPR1	011
SPR	SPR1	012
SPR	SPR1	015
SPR	SPR1	018
SPR	SPR1	036
SPR	SPR1	040
SPR	SPR1	037
SPR	SPR1	039
SPR	SPR1	041
SPR	SPR1	042
SPR	SPR1	046
SPR	SPR1	044
SPR	SPR1	043
SPR	SPR1	009H
SPR	SPR1	016
SPR	SPR1	017
SPR	SPR1	013
SPR	SPR1	014
SPR	SPR1	003
SPR	SPR1	005
SPR	SPR1	106
SPR	SPR1	001
SPR	SPR1	048
SPR	SPR1	047
SPR	SPR1	002
SPR	SPR1	205
SPR	SPR1	801
SPR	SPR1	206
SPR	SPR1	105
SPR	SPR1	101
SPR	SPR1	104
SPR	SPR1	045
SPR	SPR1	019
SPR	SPR3	301
SPR	SPR3	608
SPR	SPR3	602
SPR	SPR3	623
SPR	SPR3	622
SPR	SPR3	625
SPR	SPR3	502
SPR	SPR3	615
SPR	SPR3	613
SPR	SPR3	601
SPR	SPR3	618
SPR	SPR3	614
SPR	SPR3	616
SPR	SPR3	619
SPR	SPR3	503
SPR	SPR3	609
SPR	SPR3	617
SPR	SPR3	620
SPR	SPR3	607
SPR	SPR3	621
SPR	SPR3	624
SPR	SPR3	018
SPR	SPR3	020
SPR	SPR3	023
SPR	SPR3	022
SPR	SPR3	024
SPR	SPR3	026
SPR	SPR3	027
SPR	SPR3	028
SPR	SPR3	031
SPR	SPR3	032
SPR	SPR3	025
SPR	SPR3	029
SPR	SPR3	030
SPR	SPR3	501
SPR	SPR3	603
SPR	SPR3	504
SPR	SPR3	303
SPR	SPR3	606
SPR	SPR3	610
SPR	SPR3	612
SPR	SPR3	604
SPR	SPR3	302
SPR	SPR3	605
SPR	SPR3	611
SPR	SPR3	019
SPR	SPR3	021
SQU	SQU10T	092
SQU	SQU10T	091
SQU	SQU10T	093
SQU	SQU10T	094
SQU	SQU1T & SQU1J	203
SQU	SQU1T & SQU1J	412
SQU	SQU1T & SQU1J	301
SQU	SQU1T & SQU1J	608
SQU	SQU1T & SQU1J	602
SQU	SQU1T & SQU1J	623
SQU	SQU1T & SQU1J	622
SQU	SQU1T & SQU1J	625
SQU	SQU1T & SQU1J	502
SQU	SQU1T & SQU1J	704
SQU	SQU1T & SQU1J	102
SQU	SQU1T & SQU1J	202
SQU	SQU1T & SQU1J	204
SQU	SQU1T & SQU1J	411
SQU	SQU1T & SQU1J	615
SQU	SQU1T & SQU1J	613
SQU	SQU1T & SQU1J	601
SQU	SQU1T & SQU1J	618
SQU	SQU1T & SQU1J	705
SQU	SQU1T & SQU1J	702
SQU	SQU1T & SQU1J	103
SQU	SQU1T & SQU1J	107
SQU	SQU1T & SQU1J	410
SQU	SQU1T & SQU1J	408
SQU	SQU1T & SQU1J	614
SQU	SQU1T & SQU1J	616
SQU	SQU1T & SQU1J	619
SQU	SQU1T & SQU1J	503
SQU	SQU1T & SQU1J	703
SQU	SQU1T & SQU1J	409
SQU	SQU1T & SQU1J	407
SQU	SQU1T & SQU1J	609
SQU	SQU1T & SQU1J	617
SQU	SQU1T & SQU1J	620
SQU	SQU1T & SQU1J	607
SQU	SQU1T & SQU1J	621
SQU	SQU1T & SQU1J	624
SQU	SQU1T & SQU1J	201
SQU	SQU1T & SQU1J	004
SQU	SQU1T & SQU1J	008
SQU	SQU1T & SQU1J	006
SQU	SQU1T & SQU1J	007
SQU	SQU1T & SQU1J	009
SQU	SQU1T & SQU1J	010
SQU	SQU1T & SQU1J	011
SQU	SQU1T & SQU1J	012
SQU	SQU1T & SQU1J	015
SQU	SQU1T & SQU1J	018
SQU	SQU1T & SQU1J	020
SQU	SQU1T & SQU1J	023
SQU	SQU1T & SQU1J	022
SQU	SQU1T & SQU1J	024
SQU	SQU1T & SQU1J	026
SQU	SQU1T & SQU1J	027
SQU	SQU1T & SQU1J	028
SQU	SQU1T & SQU1J	031
SQU	SQU1T & SQU1J	032
SQU	SQU1T & SQU1J	025
SQU	SQU1T & SQU1J	033
SQU	SQU1T & SQU1J	034
SQU	SQU1T & SQU1J	035
SQU	SQU1T & SQU1J	036
SQU	SQU1T & SQU1J	040
SQU	SQU1T & SQU1J	037
SQU	SQU1T & SQU1J	039
SQU	SQU1T & SQU1J	038
SQU	SQU1T & SQU1J	041
SQU	SQU1T & SQU1J	042
SQU	SQU1T & SQU1J	046
SQU	SQU1T & SQU1J	044
SQU	SQU1T & SQU1J	043
SQU	SQU1T & SQU1J	049
SQU	SQU1T & SQU1J	050
SQU	SQU1T & SQU1J	051
SQU	SQU1T & SQU1J	052
SQU	SQU1T & SQU1J	009H
SQU	SQU1T & SQU1J	016
SQU	SQU1T & SQU1J	017
SQU	SQU1T & SQU1J	029
SQU	SQU1T & SQU1J	030
SQU	SQU1T & SQU1J	013
SQU	SQU1T & SQU1J	014
SQU	SQU1T & SQU1J	003
SQU	SQU1T & SQU1J	005
SQU	SQU1T & SQU1J	106
SQU	SQU1T & SQU1J	001
SQU	SQU1T & SQU1J	048
SQU	SQU1T & SQU1J	047
SQU	SQU1T & SQU1J	002
SQU	SQU1T & SQU1J	205
SQU	SQU1T & SQU1J	401
SQU	SQU1T & SQU1J	402
SQU	SQU1T & SQU1J	403
SQU	SQU1T & SQU1J	404
SQU	SQU1T & SQU1J	801
SQU	SQU1T & SQU1J	405
SQU	SQU1T & SQU1J	406
SQU	SQU1T & SQU1J	206
SQU	SQU1T & SQU1J	701
SQU	SQU1T & SQU1J	105
SQU	SQU1T & SQU1J	101
SQU	SQU1T & SQU1J	706
SQU	SQU1T & SQU1J	501
SQU	SQU1T & SQU1J	104
SQU	SQU1T & SQU1J	603
SQU	SQU1T & SQU1J	504
SQU	SQU1T & SQU1J	303
SQU	SQU1T & SQU1J	606
SQU	SQU1T & SQU1J	610
SQU	SQU1T & SQU1J	612
SQU	SQU1T & SQU1J	604
SQU	SQU1T & SQU1J	302
SQU	SQU1T & SQU1J	605
SQU	SQU1T & SQU1J	611
SQU	SQU1T & SQU1J	045
SQU	SQU1T & SQU1J	019
SQU	SQU1T & SQU1J	021
SQU	SQU6T	602
SQU	SQU6T	618
SSK	SSK7	704
SSK	SSK7	705
SSK	SSK7	702
SSK	SSK7	703
SSK	SSK7	018
SSK	SSK7	032
SSK	SSK7	033
SSK	SSK7	034
SSK	SSK7	035
SSK	SSK7	036
SSK	SSK7	040
SSK	SSK7	037
SSK	SSK7	039
SSK	SSK7	038
SSK	SSK7	017
SSK	SSK7	701
SSK	SSK7	706
SSK	SSK10	092
SSK	SSK10	091
SSK	SSK10	093
SSK	SSK10	094
SSK	SSK1	203
SSK	SSK1	202
SSK	SSK1	204
SSK	SSK1	107
SSK	SSK1	201
SSK	SSK1	004
SSK	SSK1	008
SSK	SSK1	006
SSK	SSK1	007
SSK	SSK1	009
SSK	SSK1	010
SSK	SSK1	011
SSK	SSK1	012
SSK	SSK1	015
SSK	SSK1	018
SSK	SSK1	009H
SSK	SSK1	016
SSK	SSK1	017
SSK	SSK1	013
SSK	SSK1	014
SSK	SSK1	003
SSK	SSK1	005
SSK	SSK1	106
SSK	SSK1	001
SSK	SSK1	002
SSK	SSK1	205
SSK	SSK1	206
SSK	SSK1	105
SSK	SSK1	019
SSK	SSK3	412
SSK	SSK3	301
SSK	SSK3	608
SSK	SSK3	602
SSK	SSK3	623
SSK	SSK3	622
SSK	SSK3	625
SSK	SSK3	502
SSK	SSK3	411
SSK	SSK3	615
SSK	SSK3	613
SSK	SSK3	601
SSK	SSK3	618
SSK	SSK3	410
SSK	SSK3	408
SSK	SSK3	614
SSK	SSK3	616
SSK	SSK3	619
SSK	SSK3	503
SSK	SSK3	409
SSK	SSK3	407
SSK	SSK3	609
SSK	SSK3	617
SSK	SSK3	620
SSK	SSK3	607
SSK	SSK3	621
SSK	SSK3	624
SSK	SSK3	018
SSK	SSK3	020
SSK	SSK3	023
SSK	SSK3	022
SSK	SSK3	024
SSK	SSK3	026
SSK	SSK3	027
SSK	SSK3	028
SSK	SSK3	031
SSK	SSK3	032
SSK	SSK3	025
