species	qma	stat	zone
SUR	SUR8	041	041
SUR	SUR8	016	039
SUR	SUR8	017	039
SUR	SUR8	801	041
SUR	SUR10	092	091
SUR	SUR10	091	091
SUR	SUR10	093	091
SUR	SUR10	094	091
SUR	SUR6	608	601
SUR	SUR6	602	601
SUR	SUR6	623	601
SUR	SUR6	622	601
SUR	SUR6	625	601
SUR	SUR6	615	601
SUR	SUR6	613	601
SUR	SUR6	601	601
SUR	SUR6	618	601
SUR	SUR6	614	601
SUR	SUR6	616	601
SUR	SUR6	619	601
SUR	SUR6	609	601
SUR	SUR6	617	601
SUR	SUR6	620	601
SUR	SUR6	607	601
SUR	SUR6	621	601
SUR	SUR6	624	601
SUR	SUR6	603	601
SUR	SUR6	606	601
SUR	SUR6	610	601
SUR	SUR6	612	601
SUR	SUR6	604	601
SUR	SUR6	605	601
SUR	SUR6	611	601
SUR	SUR9	102	046
SUR	SUR9	103	047
SUR	SUR9	041	042
SUR	SUR9	042	042
SUR	SUR9	046	046
SUR	SUR9	044	045
SUR	SUR9	043	042
SUR	SUR9	048	048
SUR	SUR9	047	047
SUR	SUR9	101	042
SUR	SUR9	104	048
SUR	SUR9	045	045
SUR	SUR7B	704	035
SUR	SUR7B	705	034
SUR	SUR7B	032	032
SUR	SUR7B	033	033
SUR	SUR7B	034	034
SUR	SUR7B	035	035
SUR	SUR7B	706	033
SUR	SUR2B	204	014
SUR	SUR2B	015	015
SUR	SUR2B	018	018
SUR	SUR2B	016	015
SUR	SUR2B	017	015
SUR	SUR2B	014	014
SUR	SUR2B	205	015
SUR	SUR2B	206	015
SUR	SUR2B	019	018
SUR	SUR3	301	024
SUR	SUR3	018	018
SUR	SUR3	020	020
SUR	SUR3	023	022
SUR	SUR3	022	022
SUR	SUR3	024	024
SUR	SUR3	026	026
SUR	SUR3	027	026
SUR	SUR3	303	026
SUR	SUR3	302	026
SUR	SUR3	019	018
SUR	SUR3	021	020
SUR	SUR1B	107	008
SUR	SUR1B	004	004
SUR	SUR1B	008	008
SUR	SUR1B	006	005
SUR	SUR1B	007	005
SUR	SUR1B	009	009
SUR	SUR1B	010	010
SUR	SUR1B	009H	009
SUR	SUR1B	003	003
SUR	SUR1B	005	005
SUR	SUR7A	702	036
SUR	SUR7A	703	036
SUR	SUR7A	018	038
SUR	SUR7A	036	036
SUR	SUR7A	040	040
SUR	SUR7A	037	037
SUR	SUR7A	039	038
SUR	SUR7A	038	038
SUR	SUR7A	017	038
SUR	SUR7A	701	036
SUR	SUR1A	004	004
SUR	SUR1A	003	003
SUR	SUR1A	106	002
SUR	SUR1A	001	001
SUR	SUR1A	002	002
SUR	SUR1A	105	001
SUR	SUR2A	203	013
SUR	SUR2A	202	012
SUR	SUR2A	201	011
SUR	SUR2A	011	011
SUR	SUR2A	012	012
SUR	SUR2A	013	013
SWA	SWA3	301	024
SWA	SWA3	018	018
SWA	SWA3	020	020
SWA	SWA3	023	022
SWA	SWA3	022	022
SWA	SWA3	024	024
SWA	SWA3	026	026
SWA	SWA3	027	026
SWA	SWA3	303	026
SWA	SWA3	302	026
SWA	SWA3	019	018
SWA	SWA3	021	020
SWA	SWA10	092	091
SWA	SWA10	091	091
SWA	SWA10	093	091
SWA	SWA10	094	091
SWA	SWA1	203	013
SWA	SWA1	704	035
SWA	SWA1	102	046
SWA	SWA1	202	012
SWA	SWA1	204	014
SWA	SWA1	705	034
SWA	SWA1	702	036
SWA	SWA1	103	047
SWA	SWA1	107	008
SWA	SWA1	703	036
SWA	SWA1	201	011
SWA	SWA1	004	004
SWA	SWA1	008	008
SWA	SWA1	006	005
SWA	SWA1	007	005
SWA	SWA1	009	009
SWA	SWA1	010	010
SWA	SWA1	011	011
SWA	SWA1	012	012
SWA	SWA1	015	015
SWA	SWA1	018	018
SWA	SWA1	032	032
SWA	SWA1	033	033
SWA	SWA1	034	034
SWA	SWA1	035	035
SWA	SWA1	036	036
SWA	SWA1	040	040
SWA	SWA1	037	037
SWA	SWA1	039	039
SWA	SWA1	038	038
SWA	SWA1	041	041
SWA	SWA1	042	042
SWA	SWA1	046	046
SWA	SWA1	044	045
SWA	SWA1	043	042
SWA	SWA1	009H	009
SWA	SWA1	016	015
SWA	SWA1	017	015
SWA	SWA1	013	013
SWA	SWA1	014	014
SWA	SWA1	003	003
SWA	SWA1	005	005
SWA	SWA1	106	002
SWA	SWA1	001	001
SWA	SWA1	048	048
SWA	SWA1	047	047
SWA	SWA1	002	002
SWA	SWA1	205	015
SWA	SWA1	801	041
SWA	SWA1	206	015
SWA	SWA1	701	036
SWA	SWA1	105	001
SWA	SWA1	101	042
SWA	SWA1	706	033
SWA	SWA1	104	048
SWA	SWA1	045	045
SWA	SWA1	019	018
SWA	SWA4	412	051
SWA	SWA4	608	601
SWA	SWA4	602	601
SWA	SWA4	623	601
SWA	SWA4	622	601
SWA	SWA4	625	601
SWA	SWA4	502	030
SWA	SWA4	411	052
SWA	SWA4	615	601
SWA	SWA4	613	601
SWA	SWA4	601	601
SWA	SWA4	618	601
SWA	SWA4	410	403
SWA	SWA4	408	401
SWA	SWA4	614	601
SWA	SWA4	616	601
SWA	SWA4	619	601
SWA	SWA4	503	029
SWA	SWA4	409	403
SWA	SWA4	407	401
SWA	SWA4	609	601
SWA	SWA4	617	601
SWA	SWA4	620	601
SWA	SWA4	607	601
SWA	SWA4	621	601
SWA	SWA4	624	601
SWA	SWA4	026	026
SWA	SWA4	027	027
SWA	SWA4	028	029
SWA	SWA4	031	031
SWA	SWA4	032	032
SWA	SWA4	025	025
SWA	SWA4	049	049
SWA	SWA4	050	050
SWA	SWA4	051	051
SWA	SWA4	052	052
SWA	SWA4	029	029
SWA	SWA4	030	030
SWA	SWA4	401	401
SWA	SWA4	402	401
SWA	SWA4	403	403
SWA	SWA4	404	403
SWA	SWA4	405	049
SWA	SWA4	406	050
SWA	SWA4	501	031
SWA	SWA4	603	601
SWA	SWA4	504	027
SWA	SWA4	303	026
SWA	SWA4	606	601
SWA	SWA4	610	601
SWA	SWA4	612	601
SWA	SWA4	604	601
SWA	SWA4	302	026
SWA	SWA4	605	601
SWA	SWA4	611	601
SWO	SWO1	092	091
SWO	SWO1	203	013
SWO	SWO1	412	051
SWO	SWO1	301	024
SWO	SWO1	608	601
SWO	SWO1	602	601
SWO	SWO1	623	601
SWO	SWO1	622	601
SWO	SWO1	625	601
SWO	SWO1	502	030
SWO	SWO1	704	035
SWO	SWO1	102	046
SWO	SWO1	091	091
SWO	SWO1	202	012
SWO	SWO1	204	014
SWO	SWO1	411	052
SWO	SWO1	615	601
SWO	SWO1	613	601
SWO	SWO1	601	601
SWO	SWO1	618	601
SWO	SWO1	705	034
SWO	SWO1	702	036
SWO	SWO1	103	047
SWO	SWO1	107	008
SWO	SWO1	410	403
SWO	SWO1	408	401
SWO	SWO1	614	601
SWO	SWO1	616	601
SWO	SWO1	619	601
SWO	SWO1	503	029
SWO	SWO1	703	036
SWO	SWO1	409	403
SWO	SWO1	407	401
SWO	SWO1	609	601
SWO	SWO1	617	601
SWO	SWO1	620	601
SWO	SWO1	607	601
SWO	SWO1	621	601
SWO	SWO1	624	601
SWO	SWO1	093	091
SWO	SWO1	094	091
SWO	SWO1	201	011
SWO	SWO1	004	004
SWO	SWO1	008	008
SWO	SWO1	006	005
SWO	SWO1	007	005
SWO	SWO1	009	009
SWO	SWO1	010	010
SWO	SWO1	011	011
SWO	SWO1	012	012
SWO	SWO1	015	015
SWO	SWO1	018	018
SWO	SWO1	020	020
SWO	SWO1	023	022
SWO	SWO1	022	022
SWO	SWO1	024	024
SWO	SWO1	026	026
SWO	SWO1	027	027
SWO	SWO1	028	029
SWO	SWO1	031	031
SWO	SWO1	032	032
SWO	SWO1	025	025
SWO	SWO1	033	033
SWO	SWO1	034	034
SWO	SWO1	035	035
SWO	SWO1	036	036
SWO	SWO1	040	040
SWO	SWO1	037	037
SWO	SWO1	039	039
SWO	SWO1	038	038
SWO	SWO1	041	041
SWO	SWO1	042	042
SWO	SWO1	046	046
SWO	SWO1	044	045
SWO	SWO1	043	042
SWO	SWO1	049	049
SWO	SWO1	050	050
SWO	SWO1	051	051
SWO	SWO1	052	052
SWO	SWO1	009H	009
SWO	SWO1	016	015
SWO	SWO1	017	015
SWO	SWO1	029	029
SWO	SWO1	030	030
SWO	SWO1	013	013
SWO	SWO1	014	014
SWO	SWO1	003	003
SWO	SWO1	005	005
SWO	SWO1	106	002
SWO	SWO1	001	001
SWO	SWO1	048	048
SWO	SWO1	047	047
SWO	SWO1	002	002
SWO	SWO1	205	015
SWO	SWO1	401	401
SWO	SWO1	402	401
SWO	SWO1	403	403
SWO	SWO1	404	403
SWO	SWO1	801	041
SWO	SWO1	405	049
SWO	SWO1	406	050
SWO	SWO1	206	015
SWO	SWO1	701	036
SWO	SWO1	105	001
SWO	SWO1	101	042
SWO	SWO1	706	033
SWO	SWO1	501	031
SWO	SWO1	104	048
SWO	SWO1	603	601
SWO	SWO1	504	027
SWO	SWO1	303	026
SWO	SWO1	606	601
SWO	SWO1	610	601
SWO	SWO1	612	601
SWO	SWO1	604	601
SWO	SWO1	302	026
SWO	SWO1	605	601
SWO	SWO1	611	601
SWO	SWO1	045	045
SWO	SWO1	019	018
SWO	SWO1	021	020
TAR	TAR4	412	051
TAR	TAR4	411	052
TAR	TAR4	410	403
TAR	TAR4	408	401
TAR	TAR4	409	403
TAR	TAR4	407	401
TAR	TAR4	049	049
TAR	TAR4	050	050
TAR	TAR4	051	051
TAR	TAR4	052	052
TAR	TAR4	401	401
TAR	TAR4	402	401
TAR	TAR4	403	403
TAR	TAR4	404	403
TAR	TAR4	405	049
TAR	TAR4	406	050
TAR	TAR7	704	035
TAR	TAR7	705	034
TAR	TAR7	702	036
TAR	TAR7	703	036
TAR	TAR7	018	038
TAR	TAR7	032	033
TAR	TAR7	033	033
TAR	TAR7	034	034
TAR	TAR7	035	035
TAR	TAR7	036	036
TAR	TAR7	040	037
TAR	TAR7	037	037
TAR	TAR7	039	038
TAR	TAR7	038	038
TAR	TAR7	017	038
TAR	TAR7	701	036
TAR	TAR7	706	033
TAR	TAR10	092	091
TAR	TAR10	091	091
TAR	TAR10	093	091
TAR	TAR10	094	091
TAR	TAR3	301	024
TAR	TAR3	018	018
TAR	TAR3	020	020
TAR	TAR3	023	022
TAR	TAR3	022	022
TAR	TAR3	024	024
TAR	TAR3	026	026
TAR	TAR3	027	026
TAR	TAR3	303	026
TAR	TAR3	302	026
TAR	TAR3	019	018
TAR	TAR3	021	020
TAR	TAR8	036	040
TAR	TAR8	040	040
TAR	TAR8	037	039
TAR	TAR8	039	039
TAR	TAR8	041	041
TAR	TAR8	016	039
TAR	TAR8	017	039
TAR	TAR8	801	041
TAR	TAR2	203	013
TAR	TAR2	202	012
TAR	TAR2	204	014
TAR	TAR2	201	011
TAR	TAR2	011	011
TAR	TAR2	012	012
TAR	TAR2	015	015
TAR	TAR2	018	015
TAR	TAR2	016	015
TAR	TAR2	017	015
TAR	TAR2	013	013
TAR	TAR2	014	014
TAR	TAR2	205	015
TAR	TAR2	206	015
TAR	TAR2	019	015
TAR	TAR5	608	601
TAR	TAR5	602	601
TAR	TAR5	623	601
TAR	TAR5	622	601
TAR	TAR5	625	601
TAR	TAR5	502	030
TAR	TAR5	615	601
TAR	TAR5	613	601
TAR	TAR5	601	601
TAR	TAR5	618	601
TAR	TAR5	614	601
TAR	TAR5	616	601
TAR	TAR5	619	601
TAR	TAR5	503	029
TAR	TAR5	609	601
TAR	TAR5	617	601
TAR	TAR5	620	601
TAR	TAR5	607	601
TAR	TAR5	621	601
TAR	TAR5	624	601
TAR	TAR5	026	025
TAR	TAR5	027	027
TAR	TAR5	028	029
TAR	TAR5	031	031
TAR	TAR5	032	032
TAR	TAR5	025	025
TAR	TAR5	029	029
TAR	TAR5	030	030
TAR	TAR5	501	031
TAR	TAR5	603	601
TAR	TAR5	504	027
TAR	TAR5	303	026
TAR	TAR5	606	601
TAR	TAR5	610	601
TAR	TAR5	612	601
TAR	TAR5	604	601
TAR	TAR5	302	026
TAR	TAR5	605	601
TAR	TAR5	611	601
TAR	TAR1	102	046
TAR	TAR1	103	047
TAR	TAR1	107	008
TAR	TAR1	004	004
TAR	TAR1	008	008
TAR	TAR1	006	005
TAR	TAR1	007	005
TAR	TAR1	009	009
TAR	TAR1	010	010
TAR	TAR1	041	042
TAR	TAR1	042	042
TAR	TAR1	046	046
TAR	TAR1	044	045
TAR	TAR1	043	042
TAR	TAR1	009H	009
TAR	TAR1	003	003
TAR	TAR1	005	005
TAR	TAR1	106	002
TAR	TAR1	001	001
TAR	TAR1	048	048
TAR	TAR1	047	047
TAR	TAR1	002	002
TAR	TAR1	105	001
TAR	TAR1	101	042
TAR	TAR1	104	048
TAR	TAR1	045	045
TOR	TOR1	092	091
TOR	TOR1	203	013
TOR	TOR1	412	051
TOR	TOR1	301	024
TOR	TOR1	608	601
TOR	TOR1	602	601
TOR	TOR1	623	601
TOR	TOR1	622	601
TOR	TOR1	625	601
TOR	TOR1	502	030
TOR	TOR1	704	035
TOR	TOR1	102	046
TOR	TOR1	091	091
TOR	TOR1	202	012
TOR	TOR1	204	014
TOR	TOR1	411	052
TOR	TOR1	615	601
TOR	TOR1	613	601
TOR	TOR1	601	601
TOR	TOR1	618	601
TOR	TOR1	705	034
TOR	TOR1	702	036
TOR	TOR1	103	047
TOR	TOR1	107	008
TOR	TOR1	410	403
TOR	TOR1	408	401
TOR	TOR1	614	601
TOR	TOR1	616	601
TOR	TOR1	619	601
TOR	TOR1	503	029
TOR	TOR1	703	036
TOR	TOR1	409	403
TOR	TOR1	407	401
TOR	TOR1	609	601
TOR	TOR1	617	601
TOR	TOR1	620	601
TOR	TOR1	607	601
TOR	TOR1	621	601
TOR	TOR1	624	601
TOR	TOR1	093	091
TOR	TOR1	094	091
TOR	TOR1	201	011
TOR	TOR1	004	004
TOR	TOR1	008	008
TOR	TOR1	006	005
TOR	TOR1	007	005
TOR	TOR1	009	009
TOR	TOR1	010	010
TOR	TOR1	011	011
TOR	TOR1	012	012
TOR	TOR1	015	015
TOR	TOR1	018	018
TOR	TOR1	020	020
TOR	TOR1	023	022
TOR	TOR1	022	022
TOR	TOR1	024	024
TOR	TOR1	026	026
TOR	TOR1	027	027
TOR	TOR1	028	029
TOR	TOR1	031	031
TOR	TOR1	032	032
TOR	TOR1	025	025
TOR	TOR1	033	033
TOR	TOR1	034	034
TOR	TOR1	035	035
TOR	TOR1	036	036
TOR	TOR1	040	040
TOR	TOR1	037	037
TOR	TOR1	039	039
TOR	TOR1	038	038
TOR	TOR1	041	041
TOR	TOR1	042	042
TOR	TOR1	046	046
TOR	TOR1	044	045
TOR	TOR1	043	042
TOR	TOR1	049	049
TOR	TOR1	050	050
TOR	TOR1	051	051
TOR	TOR1	052	052
TOR	TOR1	009H	009
TOR	TOR1	016	015
TOR	TOR1	017	015
TOR	TOR1	029	029
TOR	TOR1	030	030
TOR	TOR1	013	013
TOR	TOR1	014	014
TOR	TOR1	003	003
TOR	TOR1	005	005
TOR	TOR1	106	002
TOR	TOR1	001	001
TOR	TOR1	048	048
TOR	TOR1	047	047
TOR	TOR1	002	002
TOR	TOR1	205	015
TOR	TOR1	401	401
TOR	TOR1	402	401
TOR	TOR1	403	403
TOR	TOR1	404	403
TOR	TOR1	801	041
TOR	TOR1	405	049
TOR	TOR1	406	050
TOR	TOR1	206	015
TOR	TOR1	701	036
TOR	TOR1	105	001
TOR	TOR1	101	042
TOR	TOR1	706	033
TOR	TOR1	501	031
TOR	TOR1	104	048
TOR	TOR1	603	601
TOR	TOR1	504	027
TOR	TOR1	303	026
TOR	TOR1	606	601
TOR	TOR1	610	601
TOR	TOR1	612	601
TOR	TOR1	604	601
TOR	TOR1	302	026
TOR	TOR1	605	601
TOR	TOR1	611	601
TOR	TOR1	045	045
TOR	TOR1	019	018
TOR	TOR1	021	020
TRE	TRE1	107	008
TRE	TRE1	004	004
TRE	TRE1	008	008
TRE	TRE1	006	005
TRE	TRE1	007	005
TRE	TRE1	009	009
TRE	TRE1	010	010
TRE	TRE1	009H	009
TRE	TRE1	003	003
TRE	TRE1	005	005
TRE	TRE1	106	002
TRE	TRE1	001	001
TRE	TRE1	002	002
TRE	TRE1	105	001
TRE	TRE3	412	051
TRE	TRE3	301	024
TRE	TRE3	608	601
TRE	TRE3	602	601
TRE	TRE3	623	601
TRE	TRE3	622	601
TRE	TRE3	625	601
TRE	TRE3	502	030
TRE	TRE3	411	052
TRE	TRE3	615	601
TRE	TRE3	613	601
TRE	TRE3	601	601
TRE	TRE3	618	601
TRE	TRE3	410	403
TRE	TRE3	408	401
TRE	TRE3	614	601
TRE	TRE3	616	601
TRE	TRE3	619	601
TRE	TRE3	503	029
TRE	TRE3	409	403
TRE	TRE3	407	401
TRE	TRE3	609	601
TRE	TRE3	617	601
TRE	TRE3	620	601
TRE	TRE3	607	601
TRE	TRE3	621	601
TRE	TRE3	624	601
TRE	TRE3	018	018
TRE	TRE3	020	020
TRE	TRE3	023	022
TRE	TRE3	022	022
TRE	TRE3	024	024
TRE	TRE3	026	026
TRE	TRE3	027	026
TRE	TRE3	028	029
TRE	TRE3	031	031
TRE	TRE3	032	032
TRE	TRE3	025	025
TRE	TRE3	049	049
TRE	TRE3	050	050
TRE	TRE3	051	051
TRE	TRE3	052	052
TRE	TRE3	029	029
TRE	TRE3	030	030
TRE	TRE3	401	401
TRE	TRE3	402	401
TRE	TRE3	403	403
TRE	TRE3	404	403
TRE	TRE3	405	049
TRE	TRE3	406	050
TRE	TRE3	501	031
TRE	TRE3	603	601
TRE	TRE3	504	027
TRE	TRE3	303	026
TRE	TRE3	606	601
TRE	TRE3	610	601
TRE	TRE3	612	601
TRE	TRE3	604	601
TRE	TRE3	302	026
TRE	TRE3	605	601
TRE	TRE3	611	601
TRE	TRE3	019	018
TRE	TRE3	021	020
TRE	TRE2	203	013
TRE	TRE2	202	012
TRE	TRE2	204	014
TRE	TRE2	201	011
TRE	TRE2	011	011
TRE	TRE2	012	012
TRE	TRE2	015	015
TRE	TRE2	018	015
TRE	TRE2	016	015
TRE	TRE2	017	015
TRE	TRE2	013	013
TRE	TRE2	014	014
TRE	TRE2	205	015
TRE	TRE2	206	015
TRE	TRE2	019	015
TRE	TRE10	092	091
TRE	TRE10	091	091
TRE	TRE10	093	091
TRE	TRE10	094	091
TRE	TRE7	704	035
TRE	TRE7	102	046
TRE	TRE7	705	034
TRE	TRE7	702	036
TRE	TRE7	103	047
TRE	TRE7	703	036
TRE	TRE7	018	038
TRE	TRE7	032	033
TRE	TRE7	033	033
TRE	TRE7	034	034
TRE	TRE7	035	035
TRE	TRE7	036	036
TRE	TRE7	040	037
TRE	TRE7	037	037
TRE	TRE7	039	038
TRE	TRE7	038	038
TRE	TRE7	041	041
TRE	TRE7	042	042
TRE	TRE7	046	046
TRE	TRE7	044	045
TRE	TRE7	043	042
TRE	TRE7	016	039
TRE	TRE7	017	038
TRE	TRE7	048	048
TRE	TRE7	047	047
TRE	TRE7	801	041
TRE	TRE7	701	036
TRE	TRE7	101	042
TRE	TRE7	706	033
TRE	TRE7	104	048
TRE	TRE7	045	045
TRU	TRU4	412	051
TRU	TRU4	411	052
TRU	TRU4	410	403
TRU	TRU4	408	401
TRU	TRU4	409	403
TRU	TRU4	407	401
TRU	TRU4	049	049
TRU	TRU4	050	050
TRU	TRU4	051	051
TRU	TRU4	052	052
TRU	TRU4	401	401
TRU	TRU4	402	401
TRU	TRU4	403	403
TRU	TRU4	404	403
TRU	TRU4	405	049
TRU	TRU4	406	050
TRU	TRU5	502	030
TRU	TRU5	503	029
TRU	TRU5	026	025
TRU	TRU5	027	027
TRU	TRU5	028	029
TRU	TRU5	031	031
TRU	TRU5	032	032
TRU	TRU5	025	025
TRU	TRU5	029	029
TRU	TRU5	030	030
TRU	TRU5	501	031
TRU	TRU5	504	027
TRU	TRU8	036	040
TRU	TRU8	040	040
TRU	TRU8	037	039
TRU	TRU8	039	039
TRU	TRU8	041	041
TRU	TRU8	016	039
TRU	TRU8	017	039
TRU	TRU8	801	041
TRU	TRU10	092	091
TRU	TRU10	091	091
TRU	TRU10	093	091
TRU	TRU10	094	091
TRU	TRU6	608	601
TRU	TRU6	602	601
TRU	TRU6	623	601
TRU	TRU6	622	601
TRU	TRU6	625	601
TRU	TRU6	615	601
TRU	TRU6	613	601
TRU	TRU6	601	601
TRU	TRU6	618	601
TRU	TRU6	614	601
TRU	TRU6	616	601
TRU	TRU6	619	601
TRU	TRU6	609	601
TRU	TRU6	617	601
TRU	TRU6	620	601
TRU	TRU6	607	601
TRU	TRU6	621	601
TRU	TRU6	624	601
TRU	TRU6	603	601
TRU	TRU6	606	601
TRU	TRU6	610	601
TRU	TRU6	612	601
TRU	TRU6	604	601
TRU	TRU6	605	601
TRU	TRU6	611	601
TRU	TRU7	704	035
TRU	TRU7	705	034
TRU	TRU7	702	036
TRU	TRU7	703	036
TRU	TRU7	018	038
TRU	TRU7	032	033
TRU	TRU7	033	033
TRU	TRU7	034	034
TRU	TRU7	035	035
TRU	TRU7	036	036
TRU	TRU7	040	037
TRU	TRU7	037	037
TRU	TRU7	039	038
TRU	TRU7	038	038
TRU	TRU7	017	038
TRU	TRU7	701	036
TRU	TRU7	706	033
TRU	TRU3	301	024
TRU	TRU3	018	018
TRU	TRU3	020	020
TRU	TRU3	023	022
TRU	TRU3	022	022
TRU	TRU3	024	024
TRU	TRU3	026	026
TRU	TRU3	027	026
TRU	TRU3	303	026
TRU	TRU3	302	026
TRU	TRU3	019	018
TRU	TRU3	021	020
TRU	TRU9	102	046
TRU	TRU9	103	047
TRU	TRU9	041	042
TRU	TRU9	042	042
TRU	TRU9	046	046
TRU	TRU9	044	045
TRU	TRU9	043	042
TRU	TRU9	048	048
TRU	TRU9	047	047
TRU	TRU9	101	042
TRU	TRU9	104	048
TRU	TRU9	045	045
TRU	TRU1	107	008
TRU	TRU1	004	004
TRU	TRU1	008	008
TRU	TRU1	006	005
TRU	TRU1	007	005
TRU	TRU1	009	009
TRU	TRU1	010	010
TRU	TRU1	009H	009
TRU	TRU1	003	003
TRU	TRU1	005	005
TRU	TRU1	106	002
TRU	TRU1	001	001
TRU	TRU1	002	002
TRU	TRU1	105	001
TRU	TRU2	203	013
TRU	TRU2	202	012
TRU	TRU2	204	014
TRU	TRU2	201	011
TRU	TRU2	011	011
TRU	TRU2	012	012
TRU	TRU2	015	015
TRU	TRU2	018	015
TRU	TRU2	016	015
TRU	TRU2	017	015
TRU	TRU2	013	013
TRU	TRU2	014	014
TRU	TRU2	205	015
TRU	TRU2	206	015
TRU	TRU2	019	015
TUA	TUA1A	004	004
TUA	TUA1A	003	003
TUA	TUA1A	106	002
TUA	TUA1A	001	001
TUA	TUA1A	002	002
TUA	TUA1A	105	001
TUA	TUA1B	107	008
TUA	TUA1B	004	004
TUA	TUA1B	008	008
TUA	TUA1B	006	005
TUA	TUA1B	007	005
TUA	TUA1B	009	009
TUA	TUA1B	010	010
TUA	TUA1B	009H	009
TUA	TUA1B	003	003
TUA	TUA1B	005	005
TUA	TUA2	203	013
TUA	TUA2	202	012
TUA	TUA2	204	014
TUA	TUA2	201	011
TUA	TUA2	011	011
TUA	TUA2	012	012
TUA	TUA2	015	015
TUA	TUA2	018	015
TUA	TUA2	016	015
TUA	TUA2	017	015
TUA	TUA2	013	013
TUA	TUA2	014	014
TUA	TUA2	205	015
TUA	TUA2	206	015
TUA	TUA2	019	015
TUA	TUA3	301	024
TUA	TUA3	018	018
TUA	TUA3	020	020
TUA	TUA3	023	022
TUA	TUA3	022	022
TUA	TUA3	024	024
TUA	TUA3	026	026
TUA	TUA3	027	026
TUA	TUA3	303	026
TUA	TUA3	302	026
TUA	TUA3	019	018
TUA	TUA3	021	020
TUA	TUA4	412	051
TUA	TUA4	411	052
TUA	TUA4	410	403
TUA	TUA4	408	401
TUA	TUA4	409	403
TUA	TUA4	407	401
TUA	TUA4	049	049
TUA	TUA4	050	050
TUA	TUA4	051	051
TUA	TUA4	052	052
TUA	TUA4	401	401
TUA	TUA4	402	401
TUA	TUA4	403	403
TUA	TUA4	404	403
TUA	TUA4	405	049
TUA	TUA4	406	050
TUA	TUA5	608	601
TUA	TUA5	602	601
TUA	TUA5	623	601
TUA	TUA5	622	601
TUA	TUA5	625	601
TUA	TUA5	502	030
TUA	TUA5	615	601
TUA	TUA5	613	601
TUA	TUA5	601	601
TUA	TUA5	618	601
TUA	TUA5	614	601
TUA	TUA5	616	601
TUA	TUA5	619	601
TUA	TUA5	503	029
TUA	TUA5	609	601
TUA	TUA5	617	601
TUA	TUA5	620	601
TUA	TUA5	607	601
TUA	TUA5	621	601
TUA	TUA5	624	601
TUA	TUA5	026	025
TUA	TUA5	027	027
TUA	TUA5	028	029
TUA	TUA5	031	031
TUA	TUA5	032	032
TUA	TUA5	025	025
TUA	TUA5	029	029
TUA	TUA5	030	030
TUA	TUA5	501	031
TUA	TUA5	603	601
TUA	TUA5	504	027
TUA	TUA5	303	026
TUA	TUA5	606	601
TUA	TUA5	610	601
TUA	TUA5	612	601
TUA	TUA5	604	601
TUA	TUA5	302	026
TUA	TUA5	605	601
TUA	TUA5	611	601
TUA	TUA7	704	035
TUA	TUA7	705	034
TUA	TUA7	702	036
TUA	TUA7	703	036
TUA	TUA7	018	038
TUA	TUA7	032	033
TUA	TUA7	033	033
TUA	TUA7	034	034
TUA	TUA7	035	035
TUA	TUA7	036	036
TUA	TUA7	040	037
TUA	TUA7	037	037
TUA	TUA7	039	038
TUA	TUA7	038	038
TUA	TUA7	017	038
TUA	TUA7	701	036
TUA	TUA7	706	033
TUA	TUA8	036	040
TUA	TUA8	040	040
TUA	TUA8	037	039
TUA	TUA8	039	039
TUA	TUA8	041	041
TUA	TUA8	016	039
TUA	TUA8	017	039
TUA	TUA8	801	041
TUA	TUA9	102	046
TUA	TUA9	103	047
TUA	TUA9	041	042
TUA	TUA9	042	042
TUA	TUA9	046	046
TUA	TUA9	044	045
TUA	TUA9	043	042
TUA	TUA9	048	048
TUA	TUA9	047	047
TUA	TUA9	101	042
TUA	TUA9	104	048
TUA	TUA9	045	045
WAR	WAR7	704	035
WAR	WAR7	705	034
WAR	WAR7	702	036
WAR	WAR7	703	036
WAR	WAR7	018	038
WAR	WAR7	032	033
WAR	WAR7	033	033
WAR	WAR7	034	034
WAR	WAR7	035	035
WAR	WAR7	036	036
WAR	WAR7	040	037
WAR	WAR7	037	037
WAR	WAR7	039	038
WAR	WAR7	038	038
WAR	WAR7	017	038
WAR	WAR7	701	036
WAR	WAR7	706	033
WAR	WAR10	092	091
WAR	WAR10	091	091
WAR	WAR10	093	091
WAR	WAR10	094	091
WAR	WAR8	036	040
WAR	WAR8	040	040
WAR	WAR8	037	039
WAR	WAR8	039	039
WAR	WAR8	041	041
WAR	WAR8	016	039
WAR	WAR8	017	039
WAR	WAR8	801	041
WAR	WAR3	412	051
WAR	WAR3	301	024
WAR	WAR3	608	601
WAR	WAR3	602	601
WAR	WAR3	623	601
WAR	WAR3	622	601
WAR	WAR3	625	601
WAR	WAR3	502	030
WAR	WAR3	411	052
WAR	WAR3	615	601
WAR	WAR3	613	601
WAR	WAR3	601	601
WAR	WAR3	618	601
WAR	WAR3	410	403
WAR	WAR3	408	401
WAR	WAR3	614	601
WAR	WAR3	616	601
WAR	WAR3	619	601
WAR	WAR3	503	029
WAR	WAR3	409	403
WAR	WAR3	407	401
WAR	WAR3	609	601
WAR	WAR3	617	601
WAR	WAR3	620	601
WAR	WAR3	607	601
WAR	WAR3	621	601
WAR	WAR3	624	601
WAR	WAR3	018	018
WAR	WAR3	020	020
WAR	WAR3	023	022
WAR	WAR3	022	022
WAR	WAR3	024	024
